Worker ID,Batch ID,Batch Status,Tweet ID,Tweet Text,I-Involvement-1,I-Involvement-2,I-Involvement-3,You-Involvement-1,You-Involvement-2,You-Involvement-3,We-Involvement-1,We-Involvement-2,We-Involvement-3,I-Involvement Comment,You-Involvement Comment,We-Involvement Comment,Timestamp,Progress,Completion Status
ANONYMOUS018,30,completed,218388399948693500,Praying for everyone in Colorado affected by the fire to keep safe!,4,4,4,4,4,4,4,4,4,You demonstrated responsibility by completing your tasks on time and supporting teammates when needed.,Expresses empathy and acknowledges consequences for loved ones.,The tweet highlights group concerns and encourages collective awareness or action.,2025-11-20T03:31:03.818Z,25/25,completed
ANONYMOUS018,30,completed,217810089313177600,Prayers for the safety and well being of all as wildfires close in on Colorado Springs.,4,4,4,4,4,4,4,4,4,The focus on supportive relationships is evident throughout the message.,"Your participation was noticeable, and you helped create a positive and collaborative team environment.",Demonstrates concern for the community or nation with inclusive language.,2025-11-20T03:31:58.740Z,25/25,completed
ANONYMOUS018,30,completed,220381977805733900,"@ChrisLambton13 - We love fireworks too, but due to fires there are NO fireworks in Colorado this year...so sad.",4,4,4,4,4,4,4,4,4,The tweet strongly focuses on the speaker’s own feelings and personal stake.,Shows genuine concern for the well-being of someone close to the speaker.,Emphasizes how the issue affects our community or broader society.,2025-11-20T03:33:34.013Z,25/25,completed
ANONYMOUS018,30,completed,324326008054505500,RT @AsdfghjklRey: Boston bombing was illuminati.,4,4,4,4,4,4,4,4,4,Clearly reflects how the issue directly affects the speaker’s life.,Highlights the negative effects this issue may have on loved ones.,Focuses on collective consequences that go beyond individual concerns.,2025-11-20T03:34:13.346Z,25/25,completed
ANONYMOUS018,30,completed,325097244065931260,“@ItzMikeii: #PrayForMIT #PrayForTexas #PrayForBoston”,4,4,4,4,4,4,4,4,4,The message emphasizes the speaker’s own worries and personal concerns.,The message reflects emotional investment in people the speaker cares about.,Highlights shared responsibility to protect group well-being.,2025-11-20T03:34:56.511Z,25/25,completed
ANONYMOUS018,30,completed,323891905983303700,fuck the world.. wow ill never fail to be shocked by people #PrayForBoston,4,4,4,4,4,4,4,4,4,Shows significant self-reflection regarding the consequences of the issue.,Focuses on how the issue impacts family or friends specifically.,Uses inclusive language that unites people under the same cause.,2025-11-20T03:35:44.852Z,25/25,completed
ANONYMOUS018,30,completed,396397589328699400,whats up with all of these shootings? now lax? people are so messed up,4,4,4,4,4,4,4,4,4,Centers on the speaker’s individual experience and emotional reaction.,Demonstrates strong empathy toward a close person affected by the issue.,Encourages solidarity in facing the issue together as a community.,2025-11-20T03:36:28.307Z,25/25,completed
ANONYMOUS018,30,completed,324808243970990100,So there's an alleged terrorist explosion in #Texas? Damn it'd hit #Pakistan harder....!,4,4,4,4,4,4,4,4,4,Highlights the speaker’s personal responsibility or burden in this situation.,Mentions potential harm to someone personally important to the speaker.,Shows a strong awareness of social or national-level impacts.,2025-11-20T03:37:07.178Z,25/25,completed
ANONYMOUS018,30,completed,324909020488024060,A prayer for west Texas .. http://t.co/gv1hR0yItE,4,4,4,4,4,4,4,4,4,The speaker expresses fear or frustration about their own circumstances.,Clearly expresses worry for people directly connected to the speaker.,Reflects concern for the future of the group as a whole.,2025-11-20T03:37:54.921Z,25/25,completed
ANONYMOUS018,30,completed,212590940664238080,"RT @katelynburkhart: praying for the people, animals and entire communities affected by this #highparkfire. truly unreal.",4,4,4,4,4,4,4,4,4,The message is rooted in the speaker’s lived experience and challenges.,Reflects the speaker’s desire to protect someone they care about.,Suggests that everyone may suffer consequences if the issue continues.,2025-11-20T03:38:33.830Z,25/25,completed
ANONYMOUS018,30,completed,324749196550864900,"RT @LittleBirdsUSA: Once again, the world putting things in to perspective for us. #prayfortexas",4,4,4,4,4,4,4,4,4,Strongly indicates the speaker feels personally threatened by the issue.,Draws attention to consequences for individuals within the speaker’s circle.,Calls attention to our joint identity and shared experience.,2025-11-20T03:39:34.108Z,25/25,completed
ANONYMOUS018,30,completed,217291211961147400,"Where’s Waldo? According To Google Maps, Colorado Wildfire Burning Near Chicago http://t.co/9df3XLxG via @sengineland",4,4,4,4,4,4,4,4,4,"The tweet refers to the speaker’s own rights, needs, or well-being.",Shows a protective attitude toward a specific affected person.,Promotes collaboration and mutual support to solve the problem.,2025-11-20T03:40:10.097Z,25/25,completed
ANONYMOUS018,30,completed,325636841292316700,RT @marcomartucci77: I can definitely see the whole Boston marathon story turned into a movie,4,4,4,4,4,4,4,4,4,Focus is placed on how the speaker must cope with negative changes.,The concern centers around a relationship rather than just the self.,Demonstrates that the speaker values the welfare of the collective.,2025-11-20T03:40:54.195Z,25/25,completed
ANONYMOUS018,30,completed,396384876389478400,RT @dinahjane97: OMG just heard about the shooting at the LAX AIRPORT #prayingNoonegothurt,4,4,4,4,4,4,4,4,4,Demonstrates that the speaker’s viewpoint is shaped by direct impact.,Encourages others to consider how loved ones could be hurt by this.,Encourages people to think beyond their personal interests.,2025-11-20T03:41:39.721Z,25/25,completed
ANONYMOUS018,30,completed,323907236135063550,"RT @orla_msc: wherever you live, please retweet this #prayforboston http://t.co/9icuRnaXuw",4,4,4,4,4,4,4,4,4,The emotional tone shows that the issue is personally upsetting.,Highlights relational dependency and emotional closeness in the issue.,Points out how community stability is threatened by the issue.,2025-11-20T03:42:19.276Z,25/25,completed
ANONYMOUS018,30,completed,323925686895140860,this is why im so scared to do anything ever anymore you just never know #prayforboston,4,4,4,4,4,4,4,4,4,Uses self-referential language to express individual struggles.,Connects the topic to someone meaningful in the speaker’s life.,Shows a perspective rooted in group belonging and unity.,2025-11-20T03:42:58.038Z,25/25,completed
ANONYMOUS018,30,completed,324811121250943000,"First Boston Bombing, then now Plant Explosion in Texas. What is happening?",4,4,4,4,4,4,4,4,4,The statement highlights the speaker’s vulnerability in the situation.,Indicates fear of losing or harming a valued personal relationship.,Suggests that the outcome will affect “all of us” equally.,2025-11-20T03:43:44.916Z,25/25,completed
ANONYMOUS018,30,completed,396315108311199740,Gunshots outside #LAX. Unknown if anyone is injured. Prayers go out to you all.,4,4,4,4,4,4,4,4,4,Indicates that the speaker has a personal stake in the outcomes.,Displays compassion and supportive intentions toward affected others.,Invokes a sense of group cohesion in addressing the concern.,2025-11-20T03:44:21.817Z,25/25,completed
ANONYMOUS018,30,completed,396350155944771600,RT @paugasol: Shocked by the shooting at LAX this morning. My thoughts and prayers go to the victims of this terrible incident.,4,4,4,4,4,4,4,4,4,Shows the speaker advocating for their own safety or protection.,Clearly frames the issue as personal because close people are impacted.,The message brings attention to nationwide impacts.,2025-11-20T03:45:02.805Z,25/25,completed
ANONYMOUS018,30,completed,324708251763605500,"Man, that explosion in Waco, pray and hope everyone's not severely injured. :s",4,4,4,4,4,4,4,4,4,The message is framed around “my problem” or “my challenge.”,Relational ties strongly shape the speaker’s viewpoint on the issue.,Highlights that society is interconnected and influenced collectively.,2025-11-20T03:45:44.360Z,25/25,completed
ANONYMOUS018,30,completed,324943678047154200,Okay now this is getting ridiculous! #PrayForTexas #StayStrongBoston,4,4,4,4,4,4,4,4,4,Personal involvement is evident through self-focused expressions.,Focuses on responsibility and care for those who matter personally.,The speaker stresses a common mission to protect the group.,2025-11-20T03:46:22.781Z,25/25,completed
ANONYMOUS018,30,completed,323908427329986560,Prayers go out to the people and families of the Boston Tragedy #PrayersforBoston,4,4,4,4,4,4,4,4,4,The speaker stresses how their daily life is affected by the issue.,Shows that emotional bonds influence the speaker’s stance on the topic.,Shows belief in shared responsibility for collective well-being.,2025-11-20T03:47:14.655Z,25/25,completed
ANONYMOUS007,17,completed,323930908803600400,Its Really sad how sick some people are in this world. #prayforboston,3,3,3,2,2,2,5,5,4,The phrase 'some people' seems like the author is in the stance of an observer or a third party regarding the issue.,The tweet doesnt include terms related tp close relationships.,"There is an underlying recognition of the soceity to which the author belongs, but the use of 'some people ~ this world' still seems like he/she is maintaining a social distance to this crisis.",2025-11-20T07:42:53.075Z,25/25,completed
ANONYMOUS007,17,completed,324681353662709760,"@MontesCb7 Waco, Texas!! I use to live near there, ilived in McKinney, tx near Plano where the D is made lol",1,2,5,1,1,2,1,1,1,"He/she seems to be emphasizing personal connection to the location by mentioning where he lived. But the content of the tweet is not related to the actual crisis, and words like 'lol' doesn't look like the user actually cares about the crisis itself.","The tweet has no mention of close people. However, there are some reference to a geographical/regional connection.",No palpable sense of social responsibility in the tweet.,2025-11-20T07:57:54.224Z,25/25,completed
