PID,Worker ID,Batch ID,Batch Status,Tweet ID,Tweet Text,I-Involvement-1,I-Involvement-2,I-Involvement-3,You-Involvement-1,You-Involvement-2,You-Involvement-3,We-Involvement-1,We-Involvement-2,We-Involvement-3,I-Involvement Comment,You-Involvement Comment,We-Involvement Comment,Timestamp,Progress,Completion Status
PID008,ANONYMOUS054,7,completed,347383347045089300,RT @TimLee97: Students 20 years down the road will be studying 'haze 2013' under singapore history. hahaha have fun,4,3,4,4,5,6,5,6,7,"Widespread respiratory issues, psychosomatic symptoms, high demand for masks, advisories to stay indoors.","Canceled sports events (like F1), business losses, increased public anger and demands for action","It was the ""worst air pollution episode ever recorded in Singapore,"" marking a significant national event.",2025-12-20T15:56:26.178Z,50/50,completed
PID008,ANONYMOUS054,7,completed,352612109022015500,RT @carlyraejepsen: So sad to hear about the floods in Calgary and that the show was cancelled. I'll be back soon! Stay safe everyone! Xox,5,6,7,4,5,6,4,5,6,"including Vancouver, Calgary, Edmonton, Toronto, Montreal, Ottawa-Gatineau and Fredericton","One such event was the 2013 Southern Alberta flood, which inundated Calgary and many surrounding communities. The flood prompted what was, at the time, the largest urban evacuation and the costliest disaster in Canadian history","Floods are mainly caused by excessive rainfall, rapid snowmelt, or storm surges, overwhelming natural drainage and leading to overflowing rivers and coastal inundation.",2025-12-20T15:57:52.702Z,50/50,completed
PID008,ANONYMOUS054,7,completed,348328856421269500,"RT @Mookalicious: Ok Calgary, let's give this some RT love. It's awesome!! #abflood http://t.co/tPc5FFxg9P",5,6,7,5,4,5,5,6,7,"Outdoor activities and scenery, such as the extensive Bow River Pathway system or hiking in the nearby Rockies.","Discussions about life in Calgary, such as affordable living compared to other major Canadian cities, family-friendly communities, or real estate opportunities.","The search results suggest the phrase is used by individuals, local businesses, or community groups to boost engagement and highlight positive aspects of the city, events, or local causes.",2025-12-20T15:59:01.574Z,50/50,completed
PID008,ANONYMOUS054,7,completed,347912521400860700,Hard to believe 2 weeks ago I was in Calgary and it was beautiful. I hope evryone keeps safe. #abflood,5,6,7,5,6,7,4,5,6,It's wonderful to hear you enjoyed your time in beautiful Calgary. It truly is a remarkable place!,"those in Calgary, the official City of Calgary website provides emergency preparedness resources to help residents stay safe and informed about local safety plans and alerts. The site is a key resource for the community.","I am originally from Canada and love the series, Heartland!!! Stay safe and be healthy!!! Much love from a fellow Canadian and horse",2025-12-20T16:01:21.760Z,50/50,completed
PID008,ANONYMOUS054,7,completed,302414536122716160,RT @Tim_A_Roberts: Easily the best footage of the fireball coming in #RussianMeteor https://t.co/Ys59OV3b it's a beautiful sight..,5,6,7,4,5,6,5,6,7,A brilliant blue-green fireball lit up the night sky over Kyushu and Shikoku.,This daytime event was captured on dashcam footage across several states and caused a sonic boom,"Multiple sightings were reported for events in late 2025, one of which was likely a burning Starlink satellite",2025-12-20T16:02:53.629Z,50/50,completed
PID008,ANONYMOUS054,7,completed,348168990511743000,The floods in Calgary are crazy 😧,5,6,7,4,5,6,4,6,7,"You're likely referring to the devastating 2013 Alberta floods, a major disaster where heavy rains caused rivers to burst banks, leading to huge evacuations, extensive damage","recent heavy rains in summers also trigger localized flooding, causing traffic jams and localized issues, but the 2013 event was the iconic ""crazy"" flood event that shaped the city's flood resilience efforts.","Over 250-350mm of rain fell in just a few days, far exceeding normal June levels",2025-12-20T16:04:13.979Z,50/50,completed
PID008,ANONYMOUS054,7,completed,391075856413507600,Sending my thoughts and prayers to all those involved in the #nswfires xx &lt;3,5,6,7,4,3,4,6,7,7,"common expression of sympathy, support, and condolences for people experiencing difficult times, tragedy, loss, or hardship, often following events like natural disasters, accidents, or personal suffering, to show solidarity and offer comfort",Showing you care about their pain and suffering.,Letting them know they're not alone in their difficult moment.,2025-12-20T16:05:21.514Z,50/50,completed
PID008,ANONYMOUS054,7,completed,392810222097408000,@TripleMSydney thank you for the excellent coverage of the #nswfires this along with great music is why i listen to the M's :-),5,6,7,5,6,5,4,5,6,"It appears you are commenting on the high quality of certain news coverage of the recent #nswfires, specifically mentioning a source that also plays great music.","This combination of comprehensive fire updates and music is a common feature of local Australian radio stations and news outlets, particularly the Australian Broadcasting Corporation (ABC) during major natural disasters",Recent news indicates a heightened bushfire risk in parts of New South Wales for the current summer season,2025-12-20T16:06:53.504Z,50/50,completed
PID008,ANONYMOUS054,7,completed,302445146178482200,Yikes! Just read about the meteor fragments injuring people in Russia. Could it happen here?,5,6,7,4,5,6,4,5,6,"The event you While there were no deaths directly caused by the meteor's impact, the powerful shockwave generated by the explosion injured around 1,500 peopleare likely referring to is the Chelyabinsk meteor event that occurred in February 2013",", primarily from flying glass as windows shattered across the city [1]. It was one of the most significant recorded meteor events in modern history.","Measuring almost 20 metres and weighing 14,000 tonnes, it entered the earth's atmosphere over Siberia, Russia. The meteor was traveling at 68,000 kilometres per hour. The explosion took place over the snow covered city of Chelyabinsk in Russia, near the border with Kazakhstan",2025-12-20T16:09:53.082Z,50/50,completed
PID008,ANONYMOUS054,7,completed,398753722810912800,super typhoon 🌊☔️ goodluck guyths 😘,5,6,7,5,6,7,4,5,6,"12 party people volunteer to be stranded on a wild beach, to prove that there is more to them than meets the eye","Overall, Good Luck Jerry is watchable for those who enjoy low level jokes and tricks, while those who have seen the original can stay away from it","What are different ways to say 'good luck'? Good luck can be expressed in various ways, including: 'best of luck', 'wishing you success', 'you've got this', 'break a leg', and 'knock 'em dead",2025-12-20T16:12:00.157Z,50/50,completed
PID011,ANONYMOUS051,10,completed,394610954236735500,@Leonuhhh @cupsaucerblog @VickiHigham sounds like Australia! But with simultaneous bush fires and floods.,4,5,6,3,5,6,6,5,3,my involvement aspect is more about issues experience or personal situation regarding the issue,The relational involvement aspects is also about more ties in the support loyalty,The collective involvement aspects is mainly issues about the impact of the nation,2025-12-20T14:20:17.812Z,50/50,completed
PID011,ANONYMOUS051,10,completed,392785341473517600,RT @DanniiMinogue: NSW Australia: 59 bush fires. Hoping today luck is on our side for residents and fire fighters.🍀🐨,3,2,3,4,7,6,4,6,5,The individual involvement aspects is expressing hope for the well being of others affected by the bush fires,its expresses general concern and care for the residents and fire fighters affected by the bushfires hoping for their safety,its demonstrate a high degree of collective involvement based on the criteria,2025-12-20T14:27:46.310Z,50/50,completed
PID011,ANONYMOUS051,10,completed,369838803399102460,RT @theNYPDsbc: Let's all pray for a good weather tonight and the following days to come! Good night! #PrayForThePhilippines #MaringPH,3,2,2,3,2,2,6,5,6,it mostly uses collective language and focuses on a general wish for region weather,it not mostly involvement tweet emphasizes relational ties,"It is very more collective responses for all the tweet to express and emphasizes shared responsibility, solidarity, or collective well-being regarding the issue",2025-12-20T14:37:26.322Z,50/50,completed
